graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.3657142857142857,sequential_gpt-4o,
0.0,avg_clustering_coef,0.8857635917499295,sequential_gpt-4o,
0.0,prop_nodes_lcc,0.52,sequential_gpt-4o,
0.0,radius,0.30692767643013485,sequential_gpt-4o,
0.0,diameter,0.6138553528602697,sequential_gpt-4o,
0.0,avg_shortest_path,0.3305374976939914,sequential_gpt-4o,
0.0,modularity,0.4424426020408163,sequential_gpt-4o,
1.0,density,0.36653061224489797,sequential_gpt-4o,
1.0,avg_clustering_coef,0.8745737953734993,sequential_gpt-4o,
1.0,prop_nodes_lcc,1.0,sequential_gpt-4o,
1.0,radius,0.7668666559059943,sequential_gpt-4o,
1.0,diameter,1.2781110931766573,sequential_gpt-4o,
1.0,avg_shortest_path,0.5698810441576246,sequential_gpt-4o,
1.0,modularity,0.4951265122692844,sequential_gpt-4o,
2.0,density,0.36,sequential_gpt-4o,
2.0,avg_clustering_coef,0.8804257118571293,sequential_gpt-4o,
2.0,prop_nodes_lcc,0.52,sequential_gpt-4o,
2.0,radius,0.6138553528602697,sequential_gpt-4o,
2.0,diameter,1.2277107057205394,sequential_gpt-4o,
2.0,avg_shortest_path,0.47880717523101035,sequential_gpt-4o,
2.0,modularity,0.48445092322643346,sequential_gpt-4o,
3.0,density,0.3551020408163265,sequential_gpt-4o,
3.0,avg_clustering_coef,0.8349192250892343,sequential_gpt-4o,
3.0,prop_nodes_lcc,0.52,sequential_gpt-4o,
3.0,radius,0.6138553528602697,sequential_gpt-4o,
3.0,diameter,0.9207830292904046,sequential_gpt-4o,
3.0,avg_shortest_path,0.45803053251881665,sequential_gpt-4o,
3.0,modularity,0.48,sequential_gpt-4o,
4.0,density,0.4057142857142857,sequential_gpt-4o,
4.0,avg_clustering_coef,0.9029443787020175,sequential_gpt-4o,
4.0,prop_nodes_lcc,0.52,sequential_gpt-4o,
4.0,radius,0.6138553528602697,sequential_gpt-4o,
4.0,diameter,0.9207830292904046,sequential_gpt-4o,
4.0,avg_shortest_path,0.3919230329800183,sequential_gpt-4o,
4.0,modularity,0.49910731997619506,sequential_gpt-4o,
5.0,density,0.3820408163265306,sequential_gpt-4o,
5.0,avg_clustering_coef,0.8595980306691707,sequential_gpt-4o,
5.0,prop_nodes_lcc,0.52,sequential_gpt-4o,
5.0,radius,0.6138553528602697,sequential_gpt-4o,
5.0,diameter,0.9207830292904046,sequential_gpt-4o,
5.0,avg_shortest_path,0.3966449972327897,sequential_gpt-4o,
5.0,modularity,0.4999178172255095,sequential_gpt-4o,
6.0,density,0.4122448979591837,sequential_gpt-4o,
6.0,avg_clustering_coef,0.8970183121869081,sequential_gpt-4o,
6.0,prop_nodes_lcc,1.0,sequential_gpt-4o,
6.0,radius,0.7668666559059943,sequential_gpt-4o,
6.0,diameter,1.2781110931766573,sequential_gpt-4o,
6.0,avg_shortest_path,0.5421277747057887,sequential_gpt-4o,
6.0,modularity,0.49363787863934916,sequential_gpt-4o,
7.0,density,0.3681632653061224,sequential_gpt-4o,
7.0,avg_clustering_coef,0.8600768371724893,sequential_gpt-4o,
7.0,prop_nodes_lcc,0.52,sequential_gpt-4o,
7.0,radius,0.30692767643013485,sequential_gpt-4o,
7.0,diameter,0.6138553528602697,sequential_gpt-4o,
7.0,avg_shortest_path,0.3749239616700416,sequential_gpt-4o,
