graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.3689795918367347,sequential_gemma2-27b,
0.0,avg_clustering_coef,0.7735264677127511,sequential_gemma2-27b,
0.0,prop_nodes_lcc,1.0,sequential_gemma2-27b,
0.0,radius,0.5112444372706629,sequential_gemma2-27b,
0.0,diameter,1.0224888745413259,sequential_gemma2-27b,
0.0,avg_shortest_path,0.4789004014433353,sequential_gemma2-27b,
0.0,modularity,0.45725732242148953,sequential_gemma2-27b,
1.0,density,0.3616326530612245,sequential_gemma2-27b,
1.0,avg_clustering_coef,0.8068623332381712,sequential_gemma2-27b,
1.0,prop_nodes_lcc,1.0,sequential_gemma2-27b,
1.0,radius,0.5112444372706629,sequential_gemma2-27b,
1.0,diameter,1.0224888745413259,sequential_gemma2-27b,
1.0,avg_shortest_path,0.5191739428283303,sequential_gemma2-27b,
1.0,modularity,0.48014257397489923,sequential_gemma2-27b,
2.0,density,0.35836734693877553,sequential_gemma2-27b,
2.0,avg_clustering_coef,0.7762265492677255,sequential_gemma2-27b,
2.0,prop_nodes_lcc,1.0,sequential_gemma2-27b,
2.0,radius,0.5112444372706629,sequential_gemma2-27b,
2.0,diameter,1.0224888745413259,sequential_gemma2-27b,
2.0,avg_shortest_path,0.49935017893416184,sequential_gemma2-27b,
2.0,modularity,0.47439562891433734,sequential_gemma2-27b,
3.0,density,0.36653061224489797,sequential_gemma2-27b,
3.0,avg_clustering_coef,0.8181966418992532,sequential_gemma2-27b,
3.0,prop_nodes_lcc,1.0,sequential_gemma2-27b,
3.0,radius,0.5112444372706629,sequential_gemma2-27b,
3.0,diameter,1.0224888745413259,sequential_gemma2-27b,
3.0,avg_shortest_path,0.5150005188506107,sequential_gemma2-27b,
3.0,modularity,0.4841245827153635,sequential_gemma2-27b,
4.0,density,0.36,sequential_gemma2-27b,
4.0,avg_clustering_coef,0.7746529985830564,sequential_gemma2-27b,
4.0,prop_nodes_lcc,1.0,sequential_gemma2-27b,
4.0,radius,0.7668666559059943,sequential_gemma2-27b,
4.0,diameter,1.2781110931766573,sequential_gemma2-27b,
4.0,avg_shortest_path,0.5231386956071641,sequential_gemma2-27b,
4.0,modularity,0.47415171662013256,sequential_gemma2-27b,
5.0,density,0.3812244897959184,sequential_gemma2-27b,
5.0,avg_clustering_coef,0.7915925717101513,sequential_gemma2-27b,
5.0,prop_nodes_lcc,1.0,sequential_gemma2-27b,
5.0,radius,0.5112444372706629,sequential_gemma2-27b,
